ts_unix_ns,phase,kol_name,visibility,token_address,token_symbol,bnb_in_wei,gas_gwei,nonce,tx_hash,wallet_bnb,broadcast,limit_skip_reason
1780375983729178025,full,TRAIL_timeout,exit,0xf59e6e63c3a2494b7c5ec51b530a7c463e214444,,0,3,389,0xbdf6620b4ef3041179aa10409f140a8182a720f052eddc613fc01945f5c28c41,0.047947,true,
1780390991166967885,full,D,public,0xa7686ad448546482929c13febc5b1281fee24444,,14717003885863020,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.070883,false,wallet_low
1780403548982611265,full,D,public,0x2d78a9e326c5fa5a702f6364932556b407d64444,,14777593544189080,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.070883,false,wallet_low
1780405710189313963,full,D,public,0x34d0ad4403492557e5a8771376af150898e84444,,14835986006199568,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.070883,false,wallet_low
1780452815077912516,full,D,public,0x1f5b654a21b9b42b5f41d9db790181227fbb4444,,15440420240289644,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.070883,false,wallet_low
1780457290483601696,full,D,public,0xefb1cf11e92ee910f1ddda510dfdc643b0d64444,,15682475508216936,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.070883,false,wallet_low
1780463080103562586,full,D,public,0x25fc34d552bd497c38da9cc100d0519ffb557777,,15678966947888346,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.070883,false,wallet_low
1780463424211926418,full,D,public,0xf78c45ee2102875892a1502d2950d42af44d7777,,15606035247014714,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.070883,false,wallet_low
1780463917825077258,full,D,public,0x78e679c3627a5007d453af9abb362f4fefc27777,,15609873816903942,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.070883,false,wallet_low
1780465187222428386,full,D,public,0xa766038ea41d9d4b34715fb02288c1c7c3f57777,,15548087047559450,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.070883,false,wallet_low
1780473932286504122,full,D,public,0x2f2bcbe4aa7132a880b0fc0e34da66e9a2d84444,,15546683807447318,10,392,0xfa723e82ea84c73a2c803df055796bb512dbf1ddf0799a886db8af0f889fc2fb,0.070883,true,
1780474237808299575,full,D,public,0xab48ac3bf0580914f9849944cd4d6d4f33ec4444,,15567878196830820,10,393,0x36bf4debeca1c82b7ea1054fb615da24001429c29229cab960759c35c793badc,0.069517,true,
1780474412960293051,full,D,public,0x124f73e7b8a570bcf25ec546815c6fd49e474444,,15580012970591384,10,395,0x137be0600cb453ef9710049ad39baa45da496ff3cab8cbd699a5f8753b730880,0.051833,true,
1780476052587848498,full,TRAIL_timeout,exit,0xab48ac3bf0580914f9849944cd4d6d4f33ec4444,,0,3,397,0x1c4e0e0f4ddb61881a157abb4451ce827038e5cb8c8fdea8ea3bb2ff4e66e38a,0.034137,true,
1780476226835750006,full,TRAIL_timeout,exit,0x124f73e7b8a570bcf25ec546815c6fd49e474444,,0,3,398,0x69fe68c20ea18570e7d2cf8212176ccad741389e39876e837fdb299e39a3dad1,0.045414,true,
1780477150149515799,full,D,public,0x9f54b1dd9b1437c6096ce80855cd6848269f4444,,15535422488132062,10,399,0x1c3c21981cb82b38468f238a832a4f57ffc42063a1360ca78b4b63b86acb87e8,0.051506,true,
1780477170973539315,full,TRAIL_trail,exit,0x9f54b1dd9b1437c6096ce80855cd6848269f4444,,0,3,401,0xedc47568a06f0e9d0099c73477a2f7aee2c025fd42bcdb1fa857d9f569d48617,0.033855,true,
1780477238898996782,full,D,public,0xe8d5dad70ca70b9f3ae1b12ae864686236de4444,,15532250449067514,10,402,0x7bff78080842fd6364889534b81e7e8819b2dd7cc2749b0b0ffc485d31690ea1,0.033732,true,
1780477398472326626,full,D,public,0x4a0f8ff711bcc2ecc3d2c84c7267300d49dd4444,,15547352653928164,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.016084,false,daily_loss_halt
1780477472379937478,full,D,public,0x1245253543377d3849e48f62fdaf928ada894444,,15534049113319584,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.016084,false,daily_loss_halt
1780478349303630430,full,D,public,0x41ae12f0f0e3eed778839e6c12d039630e5b4444,,15572681823244780,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.016084,false,daily_loss_halt
1780479051710189941,full,TRAIL_timeout,exit,0xe8d5dad70ca70b9f3ae1b12ae864686236de4444,,0,3,404,0x62f501a579f6c62c1e2331ba507100c222347532402fe983484b98d162bda012,0.016084,true,
1780482466596266984,full,D,public,0x8312c98dbdbc5bbf3c5a234804e6a43fafe97777,,15575520710627070,10,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.021821,false,daily_loss_halt
1780490159360095985,full,D,public,0x1648d8290dd98142922bf48a310e9f1b19fa4444,,15779851379994554,10,405,0x27351bdd82a8d8e44eec22a7edd967805d1779f34cf38acf638cbec7bab2639d,0.021821,true,
1780490168898350997,full,TRAIL_hard_sl,exit,0x1648d8290dd98142922bf48a310e9f1b19fa4444,,0,3,407,0xa6480ff4e835f598472d6b5e58c10da1c6e4577a751c85fe9db9455959b836c5,0.003925,true,
1780490179569187636,full,D,public,0xb72da14c9c15920593ef95f05e3f23a123cf4444,,15779851379994554,0,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.015437,false,unknown_venue
1780492614024734642,full,D,public,0x17671ec47de3cf5c2faae05e9dde39059ea74444,,15752007630976548,0,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.015437,false,unknown_venue
1780492931290031288,full,D,public,0xe5ee5a2668c084de842c8292f53a9c83010a4444,,15753575615708608,0,0,0x0000000000000000000000000000000000000000000000000000000000000000,0.015437,false,unknown_venue
1780502408955239545,full,D,public,0xd2687907db89ee95a45c9db7c6976c3c68834444,,15819946111287086,10,408,0x121a6e2ab69c23f74344b6f38ed24cc06d184468525cc5edaf4eb29b99fc7959,0.089290,true,
1780502419739719672,full,TRAIL_trail,exit,0xd2687907db89ee95a45c9db7c6976c3c68834444,,0,3,410,0x1058ff3d9398ad21ce0e441df88aadc20d314be6118b9602e8da8a9f0054865b,0.071354,true,
1780560451186226237,full,D,public,0x42272a2277fcd97f4bc124ecc3ccb97d403d4444,,16661204566492476,10,411,0xb4dead357345d3768374c9aa4cc43269adabdc8efddf8afa4eba1cb77eccdb31,0.089353,true,
1780560455746494192,full,TRAIL_hard_sl,exit,0x42272a2277fcd97f4bc124ecc3ccb97d403d4444,,0,3,413,0xa56899df192c464e0914dd31b8bb443fb543061f8a317ad7d739599252ddeb60,0.070576,true,
1780561816258054013,shadow,D,public,0xdbc955ee9f899d2245e03cc63a77870ed4b44444,,16656074513680932,10,414,0xdaf140aba3efb0e25460861d7816a0ade473657f406e760c455b09803afd6776,0.081600,false,
1780562843423179739,shadow,D,public,0x718e8e53cfe1fc0320e7fb460c7bcd3d2f0c4444,,16638870331175962,10,415,0xd7b179fc09b72faef45e15892061b93a7ce0239cc0e7ef4ac418b37a2adef05c,0.081600,false,
1780563102076612124,shadow,D,public,0xaf9cc727285870c40e2dc7dd9ce46ef953594444,,16627469364969022,10,416,0x8675dc0bd3bcea530d04b00b3d24c9ceca7c247ae0e4e471c8a9bae6eb6cb95b,0.081600,false,
1780564526879009162,shadow,D,public,0xd0bc8ab397851ecfa58009d03bbc1a41fc764444,,16726202531663674,10,417,0x90f3b2e73a2f7bd589d8ecc82c074b856bd88578c0adf5b584cb877b5c4f2271,0.081600,false,
1780584949387734219,shadow,D,public,0x920522d13a1c1ca15beac2e44eee03b2405c4444,,16580840868970874,10,418,0xfb5a35b98c6d6618ae2eb9ff14d3f18b830ec089beb07c5024c2fad8fc16e86a,0.081600,false,
1780627102603107195,shadow,D,public,0xfb4e23d6e889b5e21f8c2a3ed9d135930e814444,,16710864943422016,10,419,0xd586b4408212fa92e7f2b99e9042b03bd61f5f8a91b0f5d8c953e794254f0365,0.081600,false,
1780652050674450366,full,D,public,0xbc299aa2e753ce421bf7ed882254acf782764444,,16822479795005142,10,414,0xd5382c633b1b2841110468f47009fff4a86ee9b5e8032cfe89c48a2589b10719,0.081600,true,
1780652175929202208,full,TRAIL_hard_sl,exit,0xbc299aa2e753ce421bf7ed882254acf782764444,,0,3,416,0x7b1487c070217e37109c425aa03d969b969085f9bad195b4582a34d2e8789281,0.062662,true,
