ts_unix_ns,portfolio,kol_name,token_address,token_symbol,bnb_in_wei,bnb_out_wei,pnl_wei,pnl_bnb,pnl_usd,pnl_pct,d_mcap_usd,our_entry_mcap_usd,bnb_usd_close,opened_at_block,closed_at_block,held_secs,buy_tx_count,close_reason,trigger_sell_tx,kol_exit_count,kol_exit_mcap_first_usd,kol_exit_mcap_last_usd,our_avg_exit_mcap_usd
1779781603390315625,fast_tip,M,0x127b949ad471e7ff42744f5650bb78f9ec1a4444,BURGER,4261985853517066,4595525948804871,333540095287805,0.000334,0.22,0.078259,7071,9244,656.79,100502061,100502197,62,1,kol_sell,0xa2aa6b8302053a6f2f1a5048ab7afcd4c188029654ef6f0e165d38b8096cfdcf,1,12190,12190,9971
1779781603390315625,fast_tip,M,0x127b949ad471e7ff42744f5650bb78f9ec1a4444,BURGER,4261985853517066,3327562213036959,-934423640480107,-0.000934,-0.61,-0.219246,7071,9244,656.79,100502061,100502222,73,1,kol_sell,0x89e3b6252a3acb8bb0cc220dda387d211d873d92ec12d0e34383922cbf2fa0c5,1,9585,9585,7220
1779781686452161910,fast_tip,A,0x127b949ad471e7ff42744f5650bb78f9ec1a4444,BURGER,17541508535638304,14796503511312224,-2745005024326080,-0.002745,-1.80,-0.156486,9238,10068,656.97,100502245,100502268,10,1,kol_sell,0xabb0fdf56220ede7fd2c4462e003be21864475341e73ea705309a24c6ed7b94d,1,9395,9395,8495
1779781884061646104,fast_tip,A,0x6fd1d1a13271dd08f9a3a6f9c6d4d53a694c4444,ShangPepe,17267008033205696,13693964024046135,-3573044009159561,-0.003573,-2.35,-0.206929,4199,4576,657.47,100502684,100502733,22,1,kol_sell,0x7ebb3551a07c2900a1950af2b2aa15b04dc65e539d3eac5973fea877f524d1cc,1,4223,4223,3629
1779782099661461216,fast_tip,A,0xb26de2b8f9b559b896c89e49a3f8649a0d2e4444,背手负狗,8454851816144870,11089491659406879,2634639843262009,0.002635,1.73,0.311613,7618,8390,658.08,100503163,100503182,9,1,kol_sell,0x06111a92b0e21f7650504178b23295b7c9cc319dbc5557427921aaacca672186,1,11049,11049,11004
1779782099661461216,fast_tip,A,0xb26de2b8f9b559b896c89e49a3f8649a0d2e4444,背手负狗,1690124878047359,1432744234067057,-257380643980302,-0.000257,-0.17,-0.152285,7618,8390,658.08,100503163,100503188,11,1,kol_sell,0xf3a2d2cd06d5fbb057c2a445b9db343dec20517cf72be4a820f5ee129eb14dbe,1,12123,12123,7112
1779782099661461216,fast_tip,A,0xb26de2b8f9b559b896c89e49a3f8649a0d2e4444,背手负狗,1352268914925692,1057045672810178,-295223242115514,-0.000295,-0.19,-0.218317,7618,8390,658.08,100503163,100503203,18,1,kol_sell,0xfb977a67a48e08db74b97f1cdd26b92993cbd567e03635c08a4afde1122bb447,1,12724,12724,6558
1779782099661461216,fast_tip,A,0xb26de2b8f9b559b896c89e49a3f8649a0d2e4444,背手负狗,1081950358832046,528535730702176,-553414628129870,-0.000553,-0.36,-0.511497,7618,8390,657.09,100503163,100503413,114,1,kol_sell,0xed6ebfce28c88a0565e9af267fe4953cb008c4e9415f0a492af0260808f81851,1,11507,11507,4092
1779782385060681123,fast_tip,G,0xaa8317dd375273c21bcf497c4ce8cb8f63664444,负狗,29898139282524277,23830808431969702,-6067330850554575,-0.006067,-3.99,-0.202933,21568,23516,657.02,100503797,100503880,38,1,kol_sell,0xd96bc63457a33154c5fa38dae82e54b0c37cb9ded394bfba3a561d84113f1367,1,20373,20373,18747
1779782479432801493,fast_tip,A,0x9cd906680fc6e750739e49a1f9c6975019944444,TOKENPAY,15798039248821425,15940166673856322,142127425034897,0.000142,0.09,0.008997,4154,4620,657.13,100504006,100504139,60,2,kol_sell,0x70e4ec31b0f35b2aeb59b44922f6d4de772aa44509859b8d81e7c5d2c956a58b,1,6224,6224,5303
1779782099661461216,fast_tip,A,0xb26de2b8f9b559b896c89e49a3f8649a0d2e4444,背手负狗,865668482101520,1330001570760386,464333088658866,0.000464,0.31,0.536387,7618,8390,657.24,100503163,100504552,627,1,kol_sell,0x2f14e2542ebb4a93c3b21db96d39fc528f2e8d6a83b1ba282f064a36ce13275f,1,21623,21623,12873
1779782099661461216,fast_tip,A,0xb26de2b8f9b559b896c89e49a3f8649a0d2e4444,背手负狗,865863311641339,1279080691683301,413217380041962,0.000413,0.27,0.477232,7618,8390,657.24,100503163,100504555,628,1,kol_sell,0x36a4316a9ed1aea40c45b8d299b5180a686172efbcb86e591628c3051b50a9d8,1,22096,22096,12378
1779782479432801493,fast_tip,A,0x9cd906680fc6e750739e49a1f9c6975019944444,TOKENPAY,3158028045839402,4434004498468677,1275976452629275,0.001276,0.84,0.404042,4154,4620,657.26,100504006,100505216,546,2,kol_sell,0xceb229568c0f7374e76ca33ec84d4bd820df606358de3adeaac4fa16005985de,1,9159,9159,7380
1779782479432801493,fast_tip,A,0x9cd906680fc6e750739e49a1f9c6975019944444,TOKENPAY,2526738239476106,4002182667735555,1475444428259449,0.001475,0.97,0.583932,4154,4620,657.26,100504006,100505274,572,2,kol_sell,0x90088f93f09e43e55f90c919c6d639da1375548248f83a0d746e5738be69e995,1,10651,10651,8326
1779782479432801493,fast_tip,A,0x9cd906680fc6e750739e49a1f9c6975019944444,TOKENPAY,2021643265404832,3646354923779215,1624711658374383,0.001625,1.07,0.803659,4154,4620,657.18,100504006,100505290,579,2,kol_sell,0x0cb7a872f107555e6ca024dfda5462e610f963cda25b2988fc58fa53ee8e6b46,1,12347,12347,9479
1779782769695766911,fast_tip,G,0xb26de2b8f9b559b896c89e49a3f8649a0d2e4444,背手负狗,29291406197468819,18151326669390400,-11140079528078419,-0.011140,-7.32,-0.380319,24700,25729,657.13,100504650,100505489,379,1,kol_sell,0xe2adb1bc41dd398386d7d875a9dec64e2e965acf23a7c6ac92cbb2e44bdd8674,1,17189,17189,15949
1779782930055119080,fast_tip,A,0x64054235bfcca010c78cd26657d364169db24444,CZ Tweet Count,13792348838362599,9482624678340675,-4309724160021924,-0.004310,-2.83,-0.312472,6069,6711,656.37,100505006,100506372,617,1,kol_sell,0x7c1c4656cc81bd48d98b5dd5112c786f136715e54a4d03164c71c949cd002d0e,1,5361,5361,4610
1779782099661461216,fast_tip,A,0xb26de2b8f9b559b896c89e49a3f8649a0d2e4444,背手负狗,8961903956611012,12490467349770781,3528563393159769,0.003529,2.32,0.393729,7618,8390,656.25,100503163,100508500,2404,2,kol_sell,0xb6d4249a62e8ab7a75b6205f661e9c59991fe95b31131f0e42016bad2e27cdf6,1,28511,28511,29348
1779782099661461216,fast_tip,A,0xb26de2b8f9b559b896c89e49a3f8649a0d2e4444,背手负狗,11709222253297187,17855206108060399,6145983854763212,0.006146,4.03,0.524884,7618,8390,656.15,100503163,100508665,2479,3,kol_sell,0x5c5f8310969759655e2fdc6514aaad18a29bdc8224e15fe820939e2c03e7cc25,1,46245,46245,43031
1779784983723680591,fast_tip,O,0x7f6407c3340493044cef19c3d14c4968e4434444,菠萝屋,26499641231163176,23911962621369868,-2587678609793308,-0.002588,-1.70,-0.097650,5989,6514,656.71,100509564,100509613,23,1,kol_sell,0x23969e4bcd3c5d8b453ef6e15c58b374084397fed49d2429f1b0607d90dd5080,1,6918,6918,5878
1779784983723680591,fast_tip,O,0x7f6407c3340493044cef19c3d14c4968e4434444,菠萝屋,6015255984987961,2972101044014330,-3043154940973631,-0.003043,-2.00,-0.505906,5989,6514,656.41,100509564,100510220,296,1,kol_sell,0x63b78d9988d5e4e6c1f4aa97fc60943d15cbf049f29434f537a9b39494a3faaa,1,4185,4185,3217
