ts_unix_ns,portfolio,kol_name,token_address,token_symbol,bnb_in_wei,bnb_out_wei,pnl_wei,pnl_bnb,pnl_usd,pnl_pct,d_mcap_usd,our_entry_mcap_usd,bnb_usd_close,opened_at_block,closed_at_block,held_secs,buy_tx_count,close_reason,trigger_sell_tx,kol_exit_count,kol_exit_mcap_first_usd,kol_exit_mcap_last_usd,our_avg_exit_mcap_usd
1779343531571124868,fast_tip,G,0xa5df347f5b227ce66b320d0177c5c8f771c64444,灵,125000000000000000,198708644892387296,73708644892387296,0.073709,48.03,0.589669,94432,98514,651.61,99529707,99530599,402,2,kol_sell,0x46ba05f9ee6227114d656e7a2d154d9b667a93c17cb113befcc6cd7813eed2be,1,152456,152456,156604
1779343798070470533,normal_tip,C,0x0598075dc4d1c9484daa80c62313aad39fc77777,TLS,75000000000000000,148125206438041664,73125206438041664,0.073125,47.60,0.975003,60126,52774,650.87,99530298,99538544,3716,1,kol_sell,0x593d254718a791c2a3e32bff9a84a2dde23d4908b2a2d9dda84204911fb7de68,5,43784,427427,104228
1779343798070468943,fast_tip,C,0x0598075dc4d1c9484daa80c62313aad39fc77777,TLS,75000000000000000,148125206438041664,73125206438041664,0.073125,47.60,0.975003,60126,52774,650.87,99530298,99538546,3716,1,kol_sell,0x593d254718a791c2a3e32bff9a84a2dde23d4908b2a2d9dda84204911fb7de68,5,43784,427427,104228
1779348480364038812,fast_tip,G,0xb9e62df48bad247e9af365a14a2c3ff802dfdec5,MBGA,50000000000000000,80745229361617376,30745229361617372,0.030745,20.01,0.614905,28876,31128,650.98,99540686,99540798,52,1,kol_sell,0x40bc008d821f1497efc5092f161f76f46b58d46d3b6dd20a2c10f21d93536608,3,54985,45797,50268
1779348480364039972,normal_tip,G,0xb9e62df48bad247e9af365a14a2c3ff802dfdec5,MBGA,50000000000000000,80745229361617376,30745229361617372,0.030745,20.01,0.614905,28876,31128,650.98,99540686,99540802,52,1,kol_sell,0x40bc008d821f1497efc5092f161f76f46b58d46d3b6dd20a2c10f21d93536608,3,54985,45797,50268
1779349062809094098,fast_tip,G,0xd1b3e6717b1f780e4ff7202120a635e9869a7777,TLSDOG,50000000000000000,1721522444169624,-48278477555830384,-0.048278,-31.44,-0.965570,5608,6499,651.18,99541979,99541988,5,1,kol_sell,0xa250f9552c09af4084055f376096ebdac3410191c194fe8e65f46f959ce9e014,4,280,137,224
1779349062809095698,normal_tip,G,0xd1b3e6717b1f780e4ff7202120a635e9869a7777,TLSDOG,50000000000000000,1721522444169624,-48278477555830384,-0.048278,-31.44,-0.965570,5608,6499,651.18,99541979,99541990,5,1,kol_sell,0xa250f9552c09af4084055f376096ebdac3410191c194fe8e65f46f959ce9e014,4,280,137,224
1779349191726088900,normal_tip,G,0x8d841de944d0fb211c83a9fc9723b395937b7777,LISTA BANK,50000000000000000,38363828933659720,-11636171066340282,-0.011636,-7.58,-0.232723,25583,27788,651.41,99542265,99542443,80,1,kol_sell,0xba2eb41d5b5f6e28e0c292996a579687c605a6196e8558ae706af6012190aedd,1,23529,23529,21321
1779349191726087240,fast_tip,G,0x8d841de944d0fb211c83a9fc9723b395937b7777,LISTA BANK,50000000000000000,38363828933659720,-11636171066340282,-0.011636,-7.58,-0.232723,25583,27788,651.41,99542265,99542445,81,1,kol_sell,0xba2eb41d5b5f6e28e0c292996a579687c605a6196e8558ae706af6012190aedd,1,23529,23529,21321
1779349760748201743,fast_tip,G,0x3008d8e5a628a2d8971d4382496960de56aeb6bc,PUMP,75000000000000000,40088850671657832,-34911149328342160,-0.034911,-22.75,-0.465482,3231,3772,651.76,99543528,99543840,142,1,kol_sell,0xcb13c34b8edaf31649dce340cd83e99757d9a1ec0af297b128cb4ac392d0ee49,1,2139,2139,2016
1779349760748203023,normal_tip,G,0x3008d8e5a628a2d8971d4382496960de56aeb6bc,PUMP,75000000000000000,40088850671657832,-34911149328342160,-0.034911,-22.75,-0.465482,3231,3772,651.76,99543528,99543845,142,1,kol_sell,0xcb13c34b8edaf31649dce340cd83e99757d9a1ec0af297b128cb4ac392d0ee49,1,2139,2139,2016
1779336623659215666,fast_tip,G,0x205f39c39f5fe15d4ef000aeb835de8deb264444,14,50000000000000000,42848737587788208,-7151262412211798,-0.007151,-4.68,-0.143025,165647,175913,655.01,99514387,99546240,14360,1,kol_sell,0xfe729a743cd47a8d7c4ce4d002bd2ddef85e2039d7009199b8e5e73df27588d2,0,150753,150753,150753
1779336623659216896,normal_tip,G,0x205f39c39f5fe15d4ef000aeb835de8deb264444,14,50000000000000000,42848737587788208,-7151262412211798,-0.007151,-4.68,-0.143025,165647,175913,655.01,99514387,99546242,14360,1,kol_sell,0xfe729a743cd47a8d7c4ce4d002bd2ddef85e2039d7009199b8e5e73df27588d2,0,150753,150753,150753
1779353397800366664,fast_tip,G,0x0414b2de9960de26cccefa9051c6aea329c64444,BGPT,50000000000000000,43473207419403520,-6526792580596484,-0.006527,-4.27,-0.130536,20658,24691,654.01,99551599,99551603,2,1,kol_sell,0x24772a947ec58eeb2d4b721ec1b93c8bbf8595e29441a453d3d1590bcebe7162,2,22621,19780,21468
1779353397800368384,normal_tip,G,0x0414b2de9960de26cccefa9051c6aea329c64444,BGPT,50000000000000000,43473207419403520,-6526792580596484,-0.006527,-4.27,-0.130536,20658,24691,654.01,99551599,99551606,3,1,kol_sell,0x24772a947ec58eeb2d4b721ec1b93c8bbf8595e29441a453d3d1590bcebe7162,2,22621,19780,21468
1779353452824532016,fast_tip,G,0x00e12c5635b7c0f93ced80e0566ccb5596544444,BGPT,100000000000000000,36286850738146464,-63713149261853536,-0.063713,-41.65,-0.637131,35944,40281,653.78,99551721,99551782,28,2,kol_sell,0x3e672f605f66efb6a9aacdbb2f9708fcbe8f3f81740bc0b80f827796d2af38a9,1,16583,16583,14617
1779353452824533446,normal_tip,G,0x00e12c5635b7c0f93ced80e0566ccb5596544444,BGPT,100000000000000000,36286850738146464,-63713149261853536,-0.063713,-41.65,-0.637131,35944,40281,653.78,99551721,99551784,28,2,kol_sell,0x3e672f605f66efb6a9aacdbb2f9708fcbe8f3f81740bc0b80f827796d2af38a9,1,16583,16583,14617
